time,current_ec,current_nc,pressure
734054.465543808,NaN,NaN,NaN
734054.465555625,NaN,NaN,NaN
734054.465567419,NaN,NaN,NaN
734054.466191956,-0.06,0.007,2097.11091457
734054.466886713,-0.036,-0.01,2097.11679856
734054.467580775,-0.031,-0.039,2097.12954721
734054.468275521,-0.032,-0.002,2097.20015509
734054.468970313,-0.036,0.043,2097.04422935
734054.469664363,-0.05,0.037,2097.11875989
734054.470359109,-0.034,-0.006,2097.05991999
734054.471053183,-0.043,0.02,2097.04815201
734054.471747928,-0.033,0.024,2097.09032061
734054.472441991,-0.024,0.005,2096.9951961
734054.473136725,-0.023,0.007,2097.04128735
734054.473830787,-0.02,0.007,2097.08345595
734054.474525579,-0.014,-0.018,2097.22663304
734054.475220324,-0.037,0.043,2096.99617677
734054.475914398,-0.018,0.001,2097.02069339
734054.476609167,-0.034,0.014,2097.10110792
734054.477303183,-0.033,0.014,2097.05109401
734054.477997998,0,-0.064,2097.06678465
734054.478692025,-0.047,0.067,2097.12954721
734054.479386806,-0.02,0,2097.23153637
734054.480080833,-0.023,-0.01,2097.02265472
734054.48077559,-0.027,0.026,2097.03148071
734054.481469699,-0.023,-0.014,2097.01579007
734054.482164444,-0.026,0,2096.93537553
734054.482859178,-0.032,0.021,2096.78337246
734054.483553252,-0.033,0.018,2096.87555497
734054.484248021,-0.011,-0.041,2096.9138009
734054.484942072,-0.02,-0.003,2097.00009942
734054.485636852,-0.03,-0.034,2096.90301359
734054.486330914,-0.057,0.054,2097.02559672
734054.487025637,-0.037,-0.03,2097.01088674
734054.487719734,-0.036,0,2096.97067948
734054.488414468,-0.019,-0.015,2096.77650781
734054.489108553,-0.032,-0.012,2096.86672899
734054.489803264,-0.054,0.021,2096.71178392
734054.490498044,-0.073,0.071,2096.82259906
734054.491192118,-0.037,-0.027,2096.74218453
734054.491886887,-0.029,-0.009,2096.76572049
734054.492580937,-0.028,-0.027,2096.90497492
734054.493275694,-0.053,0.06,2096.77160448
734054.493969757,-0.013,-0.05,2096.89222627
734054.494664491,-0.04,0.015,2096.79710177
734054.495358576,-0.007,-0.049,2096.84515435
734054.496053322,-0.018,-0.01,2096.7990631
734054.496748079,-0.027,-0.018,2096.59116212
734054.497442153,-0.029,0.012,2096.91085891
734054.498136887,-0.036,0.033,2096.70982258
734054.498830972,-0.01,-0.015,2096.76081717
734054.499525741,-0.016,0.01,2096.77748847
734054.500219803,-0.018,-0.002,2096.74610719
734054.50091456,-0.036,0.003,2096.80985042
734054.501608634,-0.021,0,2096.62352406
734054.502303368,-0.008,0,2096.71276458
734054.502997454,-0.01,0.022,2096.52643823
734054.503692211,-0.023,0.043,2096.63627271
734054.504386968,-0.02,0.042,2096.70491926
734054.505081019,-0.022,0.052,2096.7431652
734054.505775764,0.012,-0.016,2096.61371742
734054.506469815,-0.002,0.01,2096.66667332
734054.507164618,-0.001,0.018,2096.68236396
734054.507187558,NaN,NaN,NaN
734054.507199363,NaN,NaN,NaN
734054.507210498,NaN,NaN,NaN
734054.507222338,NaN,NaN,NaN
734054.507234144,NaN,NaN,NaN
734054.507858657,0.016,-0.021,2096.71472591
734054.508553426,0.002,-0.002,2096.61469808
734054.509247488,0.008,0.001,2096.48917296
734054.509942234,-0.002,0.01,2096.57056816
734054.510636308,-0.005,0.007,2096.58429746
734054.511331065,0.017,-0.018,2096.43327505
734054.512025822,0.007,-0.027,2096.66765399
734054.512719873,-0.011,0.042,2096.45092702
734054.51341463,-0.034,0.059,2096.66471199
734054.514108715,-0.014,0.014,2096.56860682
734054.514803472,-0.027,0.069,2096.49897961
734054.5154975,-0.051,0.086,2096.61273675
734054.516192292,-0.011,0.031,2096.50584427
734054.516886354,-0.009,-0.006,2096.53134156
734054.517581123,0.008,-0.019,2096.48132764
734054.518275833,-0.026,0.036,2096.43229439
734054.518969919,-0.008,-0.005,2096.44013971
734054.519664676,-0.023,0.015,2096.55585818
734054.520358727,0.006,-0.045,2096.50878626
734054.521053507,-0.027,0.023,2096.50094094
734054.521747546,-0.012,-0.008,2096.48819229
734054.522442338,-0.016,0.011,2096.41366175
734054.523136377,0.016,-0.042,2096.36266718
734054.523831134,-0.015,0.021,2096.49701828
734054.524525208,0.005,-0.023,2096.46367567
734054.525219965,-0.027,0.063,2096.43425572
734054.525914699,-0.005,0.012,2096.35678319
734054.526608796,-0.014,-0.003,2096.37149316
734054.527303553,-0.007,0.005,2096.25577469
734054.527997581,-0.024,0.052,2096.30480794
734054.52869235,-0.009,0.006,2096.39110646
734054.529386424,0.005,-0.003,2096.24302605
734054.530081169,-0.016,0.017,2096.24792937
734054.53077522,0.011,-0.031,2096.26165868
734054.531469988,0.016,-0.029,2096.39600978
734054.532164051,0.018,-0.034,2096.28519464
734054.532858808,0.017,-0.034,2096.3450152
734054.533553588,0.008,0.001,2096.28813664
734054.53424765,0.011,-0.018,2096.2077221
734054.534942384,-0.007,0.021,2096.2106641
734054.535636447,0.006,-0.009,2096.23518073
734054.536331204,0.005,-0.013,2096.14986287
734054.537025266,-0.004,0.034,2096.27048466
734054.537720058,0.018,-0.048,2096.22537408
734054.538414097,0.005,-0.02,2096.08121632
734054.539108854,-0.012,0.013,2096.05179637
734054.53980294,-0.003,-0.004,2096.08906164
734054.540497674,-0.001,-0.014,2096.11848159
734054.541192431,0.013,-0.018,2096.14103688
734054.541886516,-0.005,0.026,2096.19007014
734054.542581273,-0.003,0.015,2096.16261151
734054.543275324,0.001,0.007,2096.17339883
734054.543970093,0.024,-0.053,2096.06454502
734054.544664132,-0.001,0.023,2096.1125976
734054.545358935,-0.018,0.041,2096.15770819
734054.546052963,-0.005,-0.003,2096.0566997
734054.54674772,-0.013,0.018,2096.0566997
734054.547442477,0.001,0.008,2096.00766644
734054.548136551,0.004,-0.006,2096.30676927
734054.548831308,0.006,-0.007,2096.1125976
734054.548854271,NaN,NaN,NaN
734054.5488661,NaN,NaN,NaN
734054.548877199,NaN,NaN,NaN
734054.548889028,NaN,NaN,NaN
734054.548900174,NaN,NaN,NaN
734054.549525359,-0.011,0.036,2096.04591238
734054.550220116,-0.011,0.013,2096.00668578
734054.55091419,-0.015,0.033,2096.05473837
734054.551608958,-0.006,0.001,2096.12632691
734054.552302986,-0.023,0.041,2096.13711423
734054.552997743,-0.001,-0.009,2096.06356435
734054.553691817,0.005,-0.018,2096.08513898
734054.554386574,-0.01,-0.001,2095.98118849
734054.555081331,-0.013,0.02,2095.97628517
734054.555775405,-0.003,-0.014,2095.92234859
734054.556470162,-0.008,-0.014,2095.97628517
734054.557164248,-0.002,-0.019,2095.95078787
734054.55785897,-0.008,0.016,2096.01845376
734054.558553032,-0.004,0.004,2095.93705856
734054.559247789,0.016,-0.027,2096.04002839
734054.559941887,-0.001,0,2095.87135401
734054.56063662,0.002,-0.008,2096.01845376
734054.561330683,0.012,-0.057,2095.90469662
734054.56202544,-0.006,-0.019,2095.95863319
734054.562720197,0.009,-0.047,2095.96059453
734054.563414271,0.012,-0.061,2095.91254194
734054.564109016,-0.002,-0.036,2096.04787371
734054.564803079,0.007,-0.022,2095.88214133
734054.565497847,-0.008,0.009,2095.82232076
734054.566191921,0.025,-0.068,2096.01551177
734054.566886655,-0.006,-0.004,2095.76838419
734054.567580741,-0.016,0.003,2095.97432384
734054.568275498,-0.002,0.009,2095.83703074
734054.568969549,-0.011,0.025,2095.85664404
734054.569664317,-0.001,-0.001,2095.7987848
734054.570359074,0.016,-0.024,2095.78211349
734054.571053125,0.006,-0.011,2095.71248628
734054.571747882,0,-0.001,2095.82428209
734054.572441968,0.006,-0.011,2095.81251411
734054.57313669,0,-0.008,2095.83997273
734054.573830764,-0.003,0.007,2095.81741744
734054.574525556,0.022,-0.029,2095.80564946
734054.575219595,-0.001,0.014,2095.94392322
734054.575914352,0.002,0.014,2095.89783197
734054.576609086,-0.005,0.019,2095.80074613
734054.577303194,0.003,0.002,2095.78113283
734054.577997951,-0.002,0.003,2095.81937876
734054.578691968,0,-0.005,2095.77524884
734054.579386736,-0.004,0.005,2095.77132618
734054.580080833,-0.022,0.009,2095.63795574
734054.580775567,-0.033,0.018,2095.69385365
734054.581469641,-0.006,-0.007,2095.89488997
734054.58216441,0.009,-0.014,2095.71150562
734054.582858438,0.006,-0.001,2095.78113283
734054.583553218,0.004,0,2095.74779022
734054.584247975,0,0.001,2095.63109109
734054.584942025,0,0.003,2095.62520709
734054.585636794,0.024,-0.049,2095.74975155
734054.586330833,0.003,-0.008,2095.83114674
734054.58702559,-0.039,0.05,2095.73013825
734054.587719664,0.008,-0.018,2095.71640894
734054.588414433,-0.022,0.021,2095.80761079
734054.589108507,-0.006,-0.009,2095.78799749
734054.589803229,-0.017,0.024,2095.8213401
734054.590497998,-0.01,0.011,2095.7428869
734054.590520961,NaN,NaN,NaN
734054.590532083,NaN,NaN,NaN
734054.590543889,NaN,NaN,NaN
734054.590555752,NaN,NaN,NaN
734054.59056684,NaN,NaN,NaN
734054.591192072,-0.012,0.018,2095.69385365
734054.59188684,0.001,-0.015,2095.7173896
734054.59258088,-0.008,0,2095.79584281
734054.593275648,-0.015,0.002,2095.63599441
734054.593969711,-0.014,0.013,2095.79682347
734054.594664468,-0.027,0.039,2095.59382581
734054.595358542,0.013,-0.026,2095.7232736
734054.596053299,0.003,-0.035,2095.81545611
734054.596747373,-0.019,-0.002,2095.72915759
734054.597442095,-0.004,-0.015,2095.78015217
734054.598136887,-0.009,0,2095.50262397
734054.598830914,-0.011,0.007,2095.64874306
734054.599525706,-0.013,0.009,2095.74386756
734054.600219757,0.001,-0.032,2095.71837027
734054.600914491,-0.003,-0.006,2095.62030377
734054.601608576,0.009,-0.031,2095.65953037
734054.602303322,-0.002,-0.012,2095.7428869
734054.602997384,-0.007,0.003,2095.61932311
734054.603692153,-0.028,0.065,2095.7399449
734054.604386227,-0.008,0.031,2095.53400525
734054.605080984,0.028,-0.011,2095.73504158
734054.605775729,0.02,0.031,2095.65953037
734054.606469769,0.035,0.008,2095.40455747
734054.607164537,0.023,0.019,2095.63991707
734054.6078586,0.021,0.008,2095.678163
734054.608553403,0.012,0.028,2095.59480648
734054.609247442,0.01,0.027,2095.60461313
734054.609942176,0.012,0.049,2095.7595582
734054.610636262,0.024,0.001,2095.69679564
734054.611330995,0.022,-0.002,2095.69875697
734054.612025093,0.005,0.028,2095.74582889
734054.612719838,0.007,0.02,2095.62324576
734054.613414595,-0.005,0.06,2095.68306633
734054.614108634,-0.004,0.046,2095.58205783
734054.614803426,0.003,0.033,2095.62030377
734054.615497465,0.02,0.037,2095.60853579
734054.616192257,0.027,0.04,2095.51439195
734054.616886308,0.029,0.019,2095.65462704
734054.61758103,0.024,0.026,2095.58499983
734054.618275104,0.021,0.032,2095.5045853
734054.618969861,0.017,0.037,2095.59676781
734054.619663947,0.008,0.031,2095.6222651
734054.620358681,0.025,-0.01,2095.66541436
734054.621053472,0.019,0.001,2095.63207175
734054.621747535,0.002,0.041,2095.61441978
734054.622442292,0.018,0.029,2095.60951645
734054.623136331,0,0.048,2095.59480648
734054.623831099,0.018,0.025,2095.75759687
734054.624525174,0.011,0.026,2095.61834244
734054.625219907,0.028,-0.006,2095.66051103
734054.62591397,0.009,0.037,2095.71248628
734054.626608727,0.044,-0.014,2095.70758295
734054.627303484,0.035,0.001,2095.54773456
734054.627997546,0.01,0.042,2095.6614917
734054.628692303,0.007,0.043,2095.678163
734054.629386354,0.039,-0.013,2095.75857753
734054.630081157,0.028,0.008,2095.51831461
734054.630775197,0.02,0.002,2095.50556597
734054.631469942,0.002,0.055,2095.67424035
734054.632164005,0.024,0.013,2095.64285906
734054.632187639,NaN,NaN,NaN
734054.632198796,NaN,NaN,NaN
734054.632210602,NaN,NaN,NaN
734054.632222442,NaN,NaN,NaN
734054.632233576,NaN,NaN,NaN
734054.632858773,0,0.042,2095.58892249
734054.633552836,0.028,-0.003,2095.62520709
734054.634247581,-0.006,0.054,2095.6977763
734054.634942361,0.01,0.04,2095.7173896
734054.635636435,-0.005,0.041,2095.66345303
734054.636331181,0.017,0.029,2095.678163
734054.637025231,0.01,0.02,2095.73504158
734054.63772,-0.023,0.098,2095.8017268
734054.638414051,0.008,0.046,2095.6055938
734054.639108796,-0.005,0.053,2095.63893641
734054.639802859,0.048,-0.028,2095.49772065
734054.640497616,-0.006,0.047,2095.68404699
734054.641191713,0.004,0.021,2095.83703074
734054.641886481,-0.002,0.052,2095.70267963
734054.642581192,0.001,0.045,2095.61049712
734054.643275255,0.025,0.013,2095.76446153
734054.643970046,0.014,0.027,2095.51144996
734054.644664109,0.003,0.024,2095.68600832
734054.645358854,-0.019,0.057,2095.74190623
734054.646052928,-0.005,0.004,2095.76838419
734054.646747708,-0.005,0.026,2095.61049712
734054.647441748,0.006,-0.001,2095.78113283
734054.648136482,-0.033,0.071,2095.8576247
734054.64883125,0.004,0.008,2095.76446153
734054.649525312,-0.018,0.037,2095.80466879
734054.650220069,0.023,-0.003,2095.81153344
734054.650914132,0.013,0.014,2095.70660229
734054.651608889,0.025,-0.004,2095.7173896
734054.652302974,0.012,0.018,2095.65364638
734054.652997731,-0.005,0.059,2095.84781805
734054.653691771,-0.001,0.032,2095.7399449
734054.654386528,0.014,0.006,2095.7173896
734054.65508059,0.008,0.015,2095.64972372
734054.655775347,0.018,-0.018,2095.63109109
734054.656470104,0.023,-0.012,2095.77132618
734054.65716419,-0.006,0.038,2095.8380114
734054.657858947,0.029,-0.027,2095.74779022
734054.658553009,0.002,0.011,2095.82232076
734054.659247743,-0.011,0.039,2095.70267963
734054.659941829,-0.013,0.056,2095.78211349
734054.660636563,0.003,0.008,2095.95372987
734054.661330637,-0.006,0.041,2095.72131227
734054.662025417,-0.011,0.035,2095.82820475
734054.662719468,0.013,0.013,2095.81153344
734054.663414236,0.025,-0.004,2095.75857753
734054.664108993,0.021,0.001,2095.78505549
734054.664803032,0.027,-0.023,2095.76642286
734054.665497789,0,0.038,2095.9331359
734054.666191875,-0.001,0.055,2095.9135226
734054.666886597,0.023,-0.005,2095.83016608
734054.667580694,0.025,-0.024,2095.87821867
734054.668275475,0.018,-0.01,2095.79780413
734054.668969514,0.03,-0.017,2095.96843984
734054.669664248,0.005,0.019,2095.99393714
734054.670358333,0.018,0.007,2095.94098123
734054.671053067,0.001,0.038,2095.86350869
734054.671747824,0.012,0.013,2095.95765253
734054.672441887,0.012,0.012,2095.83212741
734054.673136655,0.012,0.006,2096.01060844
734054.673830694,0.009,-0.003,2095.89194797
734054.673854352,NaN,NaN,NaN
734054.673865509,NaN,NaN,NaN
734054.673877303,NaN,NaN,NaN
734054.673888426,NaN,NaN,NaN
734054.673900278,NaN,NaN,NaN
734054.674525463,0.045,-0.059,2095.86252803
734054.675219525,0,0.041,2095.88214133
734054.675914306,0.027,-0.025,2095.89194797
734054.676608357,-0.008,0.053,2095.88704465
734054.677303137,0.02,-0.019,2096.12436558
734054.67799787,0.006,0.023,2095.89488997
734054.678691921,0.009,0.009,2096.1322109
734054.679386724,0.019,-0.002,2095.8409534
734054.680080775,0.005,0.045,2096.13319157
734054.680775498,0.021,0.002,2096.09788763
734054.681469572,-0.005,0.041,2095.89979329
734054.682164352,-0.011,0.043,2095.94882654
734054.682858391,0.022,-0.003,2096.03218307
734054.68355316,0.01,0.02,2095.95667186
734054.684247245,0.009,0.03,2096.13024957
734054.684942002,0.037,-0.018,2095.91254194
734054.685636748,0.015,0.008,2096.0145311
734054.686330799,-0.008,0.03,2096.06846767
734054.687025556,-0.01,0.035,2096.05866103
734054.687719606,-0.002,0.038,2095.93411657
734054.688414398,0.009,0.031,2096.14299821
734054.689108438,0.01,0.007,2096.04787371
734054.689803194,0.017,0.01,2096.14299821
734054.690497257,0.032,-0.017,2096.08317765
734054.691192025,0.017,-0.01,2095.99393714
734054.691886088,0.018,0,2096.12730758
734054.692580833,0.003,0.011,2096.03610573
734054.693275625,0.011,0.015,2096.07925499
734054.693969676,-0.022,0.047,2096.10475228
734054.694664444,0.01,-0.003,2096.14103688
734054.695358472,0.015,-0.037,2096.073371
734054.696053252,0.008,0.001,2096.18516681
734054.696747292,-0.001,0.012,2096.23714205
734054.697442037,-0.012,0.036,2096.25773602
734054.698136123,-0.015,0.044,2096.30284661
734054.698830891,-0.018,0.053,2096.21556743
734054.699525648,0.018,-0.002,2096.15770819
734054.700219722,-0.01,0.022,2096.38816447
734054.700914468,-0.004,0.027,2096.15868886
734054.701608542,0.003,0.02,2096.33030523
734054.702303275,0,0.007,2096.25087136
734054.702997361,-0.011,0.028,2096.26460068
734054.703692118,-0.01,0.019,2096.1518242
734054.704386157,0.008,-0.018,2096.21458676
734054.705080926,-0.018,0.016,2096.23910338
734054.705774988,-0.014,0.027,2096.19497346
734054.706469745,-0.018,0.038,2096.26656201
734054.707164502,0.007,-0.027,2096.38620313
734054.707858588,-0.01,0.008,2096.2302774
734054.708553333,0.015,-0.043,2096.28225265
734054.709247373,0.005,-0.018,2096.35384119
734054.709942141,-0.028,0.044,2096.24302605
734054.710636204,-0.031,0.059,2096.31559526
734054.711330972,-0.018,0.018,2096.30774994
734054.712025023,0,-0.02,2096.28127198
734054.712719769,-0.025,0.023,2096.33324722
734054.713413854,0.008,-0.041,2096.32049858
734054.714108611,-0.004,-0.008,2096.30186595
734054.714803356,-0.008,-0.005,2096.44406237
734054.715497419,-0.032,0.034,2096.27931065
734054.715520382,NaN,NaN,NaN
734054.715532187,NaN,NaN,NaN
734054.715544039,NaN,NaN,NaN
734054.71555515,NaN,NaN,NaN
734054.715567002,NaN,NaN,NaN
734054.716192199,-0.015,0.018,2096.33913121
734054.716886262,-0.018,0.01,2096.34697654
734054.717581007,-0.013,0.011,2096.36953183
734054.718275081,0.002,0.028,2096.34991853
734054.71896985,-0.02,0.046,2096.49897961
734054.719663866,-0.004,-0.004,2096.40581643
734054.720358646,-0.002,0.018,2096.63823404
734054.721053414,-0.002,-0.018,2096.38031915
734054.721747454,-0.026,0.033,2096.42248774
734054.722442211,0.012,-0.046,2096.49015363
734054.723136296,-0.006,-0.01,2096.40385511
734054.723831042,-0.023,0.018,2096.39404845
734054.724525104,-0.023,0.037,2096.58723946
734054.725219884,-0.002,-0.014,2096.58822013
734054.725913935,0.011,-0.044,2096.60194943
734054.726608681,0.008,-0.037,2096.50878626
734054.727302743,-0.017,0.046,2096.47054033
734054.7279975,-0.004,0.004,2096.76473983
734054.72869228,0,-0.009,2096.5862588
734054.729386331,-0.002,0.023,2096.62646606
734054.730081076,-0.014,0.018,2096.43523638
734054.730775139,-0.013,-0.006,2096.74218453
734054.731469919,-0.009,-0.003,2096.65980867
734054.732163993,-0.02,0.018,2096.61567874
734054.732858738,-0.033,0.085,2096.6784413
734054.733552801,0.002,-0.038,2096.64313736
734054.734247558,-0.013,0.025,2096.61567874
734054.734941609,-0.006,0.027,2096.80592776
